token,title,publish_date,city,district,url,description,mileage,year_raw,color,brand_model,third_party_insurance,Gearbox_type,Gearbox_condition,fuel_type,asking_price_raw,engine_condition,chassis_condition,body_condition,vehicle_type,asking_price,mileage_km,year_jalali,year_gregorian,price_corrected,price_original_raw,price_flag_extreme_high,mileage_flag_high,brand,is_pickup,brand_matched,insurance_months_left,brand_freq,district_freq,city_freq,fuel_type_freq,Gearbox_type_freq,Gearbox_condition_freq,engine_condition_freq,chassis_condition_freq,body_condition_freq
gapimI9j,پراید ۱۳۱,2026-09-15 19:16:00,مشهد,گلبرگ شمالی,https://divar.ir/v/gapimI9j,"پراید ۱۳۱
سه تیکه جلو و سه تا در رنگ مابقی فابریک
به اسم دور رنگ میدم که حرفی توش نباشه
شاستی جلو خورده که ترمیم کردم اما شاستی های عقب پلمب
تازه تعمیر اساسی شده با فاکتور ۴۸
جلوبندی سرویس شده با فاکتور۱۲
مدارک کامل وکارت سوخت فعال
ماشین ظبط و باند،کفپوش و روکش و دزدگیر دارد",۳۲۰۰۰۰,۱۳۹۰ - ۲۰۱۱,نقره ای,پراید 131 SL,,دنده‌ای,,بنزین,"‏۴۲۸,۰۰۰,۰۰۰ تومان",سالم,,دوررنگ,,428000000.0,320000.0,1390.0,2011.0,False,,False,False,پراید,False,False,,0.13899138991389914,0.0007147962830593281,0.14083640836408365,0.8714637146371463,0.708626198083067,,0.9317343173431735,,0.0984009840098401
gapiGOsQ,206 مدل 99,2026-09-15 19:16:00,مشهد,کاظم آباد,https://divar.ir/v/gapiGOsQ,"سلام ۲۰۶ سالم، مرتب، بی خط و خش مدل ۹۹
شاستی جلو و عقب پلمپ ماشین بی رنگ فقط یک کف دست گلگیره جلو رنگ داره
 لاستیک ها ۹۰ درصد برای اطلاعات بیشتر تماس بگیرید",۰,۱۳۹۹ - ۲۰۲۰,سفید,پژو 206 تیپ ۲,,دنده‌ای,,بنزین,"‏۱,۳۰۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,,1300000000.0,0.0,1399.0,2020.0,False,,False,False,پژو,False,False,,0.2816728167281673,0.0007147962830593281,0.14083640836408365,0.8714637146371463,0.708626198083067,,0.9317343173431735,0.9197031039136302,0.07503075030750307
gapimKfm,رانا پلاس 1401,2026-09-15 19:15:00,مشهد,آزادشهر,https://divar.ir/v/gapimKfm,"ارادت
 ماشین سالم و بی خط و خش با حساسیت بالا نگه داری شده 
لاستیک جلو عقب واقعا مرتب ۸۰ درصد بنظرم 

خلاصه : کاملا مرتب اسب زین شده✅

یه دلیل شغلم و کار در شرکت لطفا پیام بگذارید از ساعت ۱۸ پاسخ گو هستم",۷۴۶۰۰,۱۴۰۱ - ۲۰۲۲,سفید,رانا پلاس TU5,۱۰ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۴۸۵,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1485000000.0,74600.0,1401.0,2022.0,False,,False,False,رانا,False,False,10.0,0.007995079950799507,0.002144388849177984,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapeG7T4,روآ ۸۶ دوگانه کارخانه,2026-09-15 19:15:00,مشهد,سیلو,https://divar.ir/v/gapeG7T4,"روآ ۸۶ دوگانه کارخانه نوک مدادی
دور رنگ بدون آفتاب سوختگی
بیمه تا آخر بهمن ماه
فنی سالم، دزدگیر، دف زوزه داره که از قیمت کسر می کنم 
 فروش فوری",۳۵۰۰۰۰,۱۳۸۶ - ۲۰۰۷,نوک مدادی,پژو روآ (ROA) دوگانه سوز,۵ ماه,دنده‌ای,,دوگانه‌سوز شرکتی,"‏۲۴۸,۰۰۰,۰۰۰ تومان",سالم,ضربه‌خورده,دوررنگ,,248000000.0,350000.0,1386.0,2007.0,False,,False,False,پژو,False,False,5.0,0.2816728167281673,0.0014295925661186562,0.14083640836408365,0.07933579335793357,0.708626198083067,,0.9317343173431735,0.01417004048582996,0.0984009840098401
galq44rC,اریسان ۲شرایطی اقساطی,2026-09-12 20:56:00,مشهد,شهرک امام سجاد,https://divar.ir/v/galq44rC,"بسم الله الرحمن الرحیم 
سلام درود خدمت شما قیمت درج شده پیش پرداخت است ۹۹۰میلیون نقد الباقی ۶تا چک ۱۰۰میلیون ماشین درحد مانیتور کفپوش روکش",۶۰۰۰۰,۱۴۰۳ - ۲۰۲۴,خاکستری,وانت آریسان 2 دوگانه سوز,۱۱ ماه,دنده‌ای,سالم و پلمپ,دوگانه‌سوز شرکتی,"‏۹۹۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,990000000.0,60000.0,1403.0,2024.0,False,,False,False,وانت,False,False,11.0,0.007380073800738007,0.0007147962830593281,0.14083640836408365,0.07933579335793357,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gape2pr9,ام وی ام 315مدل 91,2026-09-15 19:13:00,مشهد,عامل,https://divar.ir/v/gape2pr9,"ام وی ام 315هاش بک 
مدل 91

بیمه تا آخر برج 1سال 1406
بدنه جزئی خوردگی داره 
رنگ مشکی متالیک
دارای رینگ اسپرت و لاستیک پهن
برگه کارشناسی موجود می باشد
فنی  موتور و گیربکس عالی
320000کارکرد",۳۲۰۰۰۰,۱۳۹۱ - ۲۰۱۲,مشکی,ام وی ام 315 هاچبک ساده,۸ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۷۹۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,خط و خش جزیی,,790000000.0,320000.0,1391.0,2012.0,False,,False,False,ام,False,False,8.0,0.03874538745387454,0.0007147962830593281,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.0940959409594096
gape2Rbz,دنا پلاس اتومات ۱۴۰۱,2026-09-15 19:13:00,مشهد,فارغ التحصیلان,https://divar.ir/v/gape2Rbz,"بدون رنگ 
یک وجب لبه کاپوت ابرنگ",۱۴۰۰۰۰,۱۴۰۱ - ۲۰۲۲,سفید,دنا پلاس اتوماتیک,۷ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۲,۰۲۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,2020000000.0,140000.0,1401.0,2022.0,False,,False,False,دنا,False,False,7.0,0.037515375153751536,0.0007147962830593281,0.14083640836408365,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapa2q0f,۴۰۵ مدل ۹۱,2026-09-15 19:12:00,مشهد,انقلاب,https://divar.ir/v/gapa2q0f,"سه تیکه جلو و درب صندوق به علت افتاب سوختگی رنگ 
شاسی سالم 
موتور فنی زیر پا عالی 
سند اماده انتقال 
فروش فوری",۱۰۰۰۰۰,۱۳۹۱ - ۲۰۱۲,سفید,پژو 405 GLX بنزینی,۶ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۶۴۵,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,رنگ‌شدگی در ۲ ناحیه,,645000000.0,100000.0,1391.0,2012.0,False,,False,False,پژو,False,False,6.0,0.2816728167281673,0.0007147962830593281,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.05289052890528905
gapaG88P,kmc.sr3مدل۱۴۰۴صفرسندآزاد,2026-09-15 19:12:00,مشهد,سید رضی,https://divar.ir/v/gapaG88P,"باسلام کی ام سی sr3مدل۱۴۰۴ بدون رنگ وخط و خش سند آزاد تحویلی برج۶ با ۱۲ماه
بیمه اماده انتقال وتمام مدارک وکارت سوخت و سوییچ یدک موجود میباشد
درضمن معاوضه وتا حدود یک میلیارد هم 
قسطی داده میشود",۲۷۰۰,۱۴۰۴ - ۲۰۲۵,سفید,کی ام سی SR3,۱۲ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۳,۷۵۰,۰۰۰,۰۰۰ تومان",تعیین‌نشده,تعیین‌نشده,سالم و بی‌خط و خش,,3750000000.0,2700.0,1404.0,2025.0,False,,False,False,کی,False,False,12.0,0.020910209102091022,0.002144388849177984,0.14083640836408365,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.05289052890528905,0.06545209176788123,0.602091020910209
gapaWhbh,پارس ۴۰۳بیرنگ کم کار معاوضه با سانتافه,2026-09-15 19:12:00,مشهد,محمدآباد,https://divar.ir/v/gapaWhbh,۲۱هزارکار بیرنگ‌ معاوظه فقط باسانتافه و اسپورتج,۲۱۰۰۰,۱۴۰۳ - ۲۰۲۴,سفید,پژو پارس XU7,۸ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۷۹۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1790000000.0,21000.0,1403.0,2024.0,False,,False,False,پژو,False,False,8.0,0.2816728167281673,0.0014295925661186562,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
ga6NwvCH,دنا پلاس اپشنال ۱۴۰۳ (نقد و اقساط),2026-08-10 20:31:00,مشهد,حسین آباد,https://divar.ir/v/ga6NwvCH,"اپشنال 
فرمون دی کات 
کیلس استارت
بدون رنگ 
کارشناسی سفید و بدون توضیح
بسیار تمیز 
رنگ بسیار زیبا و شیک 
همین مدل ۲ رنگ سفید و مشکی هم موجوده

به صورت ۷۰ درصد نقد الباقی ۳ تا ۵ ماه هم کنار میایم
ادرس 
روبروی بازار فردوسی انتهای مفتح ۳۳ 
کارگزاری ایرانیان 
یاعلی",۶۰۰۰۰,۱۴۰۳ - ۲۰۲۴,اطلسی,دنا پلاس اتوماتیک,۷ ماه,اتوماتیک,,بنزین,"‏۲,۵۸۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,2580000000.0,60000.0,1403.0,2024.0,False,,False,False,دنا,False,False,7.0,0.037515375153751536,0.005003573981415297,0.14083640836408365,0.8714637146371463,0.28626198083067095,,0.9317343173431735,0.9197031039136302,0.602091020910209
gapSG9sy,اچ سی کراس۹۶بدون رنگ۱۱۰هزارتاکارسرامیک درحد,2026-09-15 19:11:00,مشهد,راهنمایی,https://divar.ir/v/gapSG9sy,"به نام خدای بزرگ✨
بدون رنگ
شاسی سالم وپلمپ
بدون آفتاب سوختگی 
۲کف دست آبرنگ
بسیار کمکار و نو هستش
زاپاس پلمپ✨
داخل کابین مثله روز اول✨
باحساسیت زیاد نگهش داشتم چون ماشین اولم بوده
از لحاظ فنی به شرط کارشناس
چوب فرمون سالم مثله اول
کفپوش برندh30کراس اورجینال ۷میلیون
چهارحلقه لاستیک نو۱۰۰٪زیر ماشین۳۵میلیون✨
بدنه ماشین سرامیک آلمانی زدم۳ساله ۲۵میلیون
تمامی مصرفیا(کیت کامل تسمه تایم،روغن گیربکس،جلوبندی و...)تعویض
رادیات نو،باتری نو حتی دسته موتورهارو نوکردم
از۲۵هزارتا دست خودمه ماشین✨
نسخه فول هستش(کامپیوتر سفری،قفل رینگ،چهارچرخ دیسک،gps و...)
جلوبندی نو کردم با فاکتور۱۷میلیون
جلوبندی وزیر بندی بدون کوچکترین صدا
موتور گیربکس به شرط کارشناس
باتری۶۰آمپر نوگذاشتم چند روز پیش۷میلیون۵۰۰)
قفل باتری
دارای بیمه بدنه و ثالث✨
اکثرا داخل پارکینگ هستش
شیشه دودی آمریکایی
مناسب مصرف کننده چون تازگی کلی خرج کردم ولی پول لازم دارم مجبور به فروش شدم
فروش نقدی",۱۱۰۰۰۰,۱۳۹۶ - ۲۰۱۷,مسی,دانگ فنگ H30 کراس,۱۲ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۱,۶۹۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1690000000.0,110000.0,1396.0,2017.0,False,,False,False,دانگ,False,False,12.0,0.0036900369003690036,0.002144388849177984,0.14083640836408365,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapaW6Wj,پراید صبا 88بنزینی,2026-09-15 19:10:00,مشهد,هنرور,https://divar.ir/v/gapaW6Wj,باسلام خودروی فوق پلاک تهران می‌باشد موتور گیربکس به شرط مکانیک شما لاستیک نو روکش چرم ضبط باند دوتیکه رنگ  یک درب ویک گلگیر سمت راننده   مناسب مصرف کننده بیمه هم فول یکسال تخفیف جزعی پای قولنامه,۴۰۰۰۰۰,۱۳۸۸ - ۲۰۰۹,زیتونی,پراید Saba GLXI,۱۲ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۴۴۳,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,خط و خش جزیی,,443000000.0,400000.0,1388.0,2009.0,False,,False,False,پراید,False,False,12.0,0.13899138991389914,0.0014295925661186562,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.0940959409594096
gapa2Jki,لیفان 520iمدل 90 کم کار و تمیز,2026-09-15 19:10:00,مشهد,الهیه,https://divar.ir/v/gapa2Jki,"لیفان 520 i تمیز و کم کار
فقط کاپوت رنگ مابقی بدون رنگ
شاسی ها سالم 
سواری نرم و  پرشتاب
موتور گیربکس سالم
بیمه 6 ماه 
چهار حلقه لاستیک در حد نو
مدارک کامل به نام به همراه کارت سوخت
نامه کارشناسی رنگ آخر عکس ها گذاشتم",۲۱۵۰۰۰,۱۳۹۰ - ۲۰۱۱,سفید,لیفان 520i,۶ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۵۷۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,570000000.0,215000.0,1390.0,2011.0,False,,False,False,لیفان,False,False,6.0,0.004305043050430504,0.008577555396711936,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gai6UBH4,ساینا مدل 1402 دوگانه دستی,2026-09-15 19:09:00,مشهد,رضاییه,https://divar.ir/v/gai6UBH4,"سلام خدمت دوستان عزیز
ماشین سالم و بدون رنگ می‌باشد
شاسی ها پلمپ 
دارای دزدگیر و سوییچ یدک می‌باشد
ماشین گازی و دوگانه دستی می‌باشد 
تسمه تایم و صفحه کلاچ دو هفته پیش عوض شده
کلا ماشین سالم و کم کار هست
منم چون خونه خریدم پول کم دارم
قیمت کم گذاشتم
نوش جان خریدار
با مشتری واقعی هم کنار میام
لطفاً فقط تماس پیام جواب نمیدم
ممنون",۵۴۰۰۰,۱۴۰۲ - ۲۰۲۳,سفید,ساینا دنده ای S,۵ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۱۸۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1180000000.0,54000.0,1402.0,2023.0,False,,False,False,ساینا,False,False,5.0,0.014760147601476014,0.0014295925661186562,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gapaWZfI,پیکان وانت تمیز مدل 90 کم کار,2026-09-15 19:09:00,مشهد,رباط طرق,https://divar.ir/v/gapaWZfI,با سلام ماشین فوق‌العاده تمیز کم کار  به شرط دیاگ هستش چند سال خواب بوده فقط یک کاپوت تعویض لاستیک عقب نو جلو ۷۰ درصد معاینه فنی دارد فنی به شرط شاسی جلو ترک جوش فابریکی فقط تماس یا حق,۸۵۰۰۰,۱۳۹۰ - ۲۰۱۱,سفید,پیکان وانت بنزینی,۹ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۵۴۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,,540000000.0,85000.0,1390.0,2011.0,False,,False,False,پیکان,False,False,9.0,0.016605166051660517,0.0007147962830593281,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.07503075030750307
gaj6d43e,جیلی ۲۰۱۳ دور رنگ,2026-09-11 14:31:00,مشهد,تلگرد,https://divar.ir/v/gaj6d43e,ماشین دور رنگ سقف رنگ ندارد...برقی جات صندلی و اینه همه سالم...شاسی های عقب و جلو ی مقدار خوردگی دارد...کمترین قیمت جیلی تو برنامه دیوار...قیمت تا اخر هفته همینه،ی تخفیف جزئی پای قولنامه...مدارک تکمیل آماده، کارت سوخت دارد,۲۸۵۰۰۰,۲۰۱۳,قهوه ای,جیلی Emgrand 7 دنده ای,۱۰ ماه,,,بنزین,"‏۱,۰۷۰,۰۰۰,۰۰۰ تومان",سالم,ضربه‌خورده,دوررنگ,,1070000000.0,285000.0,1392.0,2013.0,False,,False,False,جیلی,False,False,10.0,0.004305043050430504,0.0007147962830593281,0.14083640836408365,0.8714637146371463,,,0.9317343173431735,0.01417004048582996,0.0984009840098401
gapaGHPI,دناپلاس صفر6سرعته دستی مدل1403,2026-09-15 19:09:00,مشهد,فرهنگیان (شهرک غرب),https://divar.ir/v/gapaGHPI,خودرو مدل1403 صفر میباشد،گیربکس6سرعته،رینگ الومینیوم، فرمان دی کات برقی،بیمه تا 13 آبان، صفرکیلومتر،مدارک کامل،کارت سوخت موجود، معاوضه ندارم،فقط نقدی،مورد ارزانتر هم سراغ داشتین همون رو تهیه کنید، باتشکر از احترامی که برای وقت همدیگر قائل هستیم.,۰,۱۴۰۳ - ۲۰۲۴,سفید,دنا پلاس 6 دنده معمولی,۲ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۲,۳۶۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,2360000000.0,0.0,1403.0,2024.0,False,,False,False,دنا,False,False,2.0,0.037515375153751536,0.0007147962830593281,0.14083640836408365,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
